"8.33","","","",""
"0.84","","","","87.2921"
"","271.96","","",""
"0.1","9.29","","","131362.721"
"","470","","","1440.1893"
"","98.81","","",""
"0.64","0","","",""
"","606.96","","",""
"10.6","47.19","","",""
"0.26","359.04","","",""
"","154.34","","",""
"","359","","",""
"0.21","372.19","","",""
"","1492.75","","","490.0316"
"1.68","342.44","","","324.5684"
"","350.27","","",""
"","355.85","","",""
"0.31","153.52","","","1047.4104"
"0.2","550","","",""
"","313.25","","",""
"0.3","336.35","","",""
"","141.54","","",""
"0.41","383.64","","","500"
"","49.85","","",""
"","520","0.34","0.73","1484.2202"
"","11.53","","","1134.6946"
"10.9","","","","1612.3789"
"0.46","58.27","","",""
"0.07","890","0.38","0.1",""
"","271.96","","",""
"4","367.6","0.22","0.7",""
"","60.55","","",""
"","79.29","","",""
"","781.81","0.36","0","190"
"0.5","62.24","","",""
"","517","0.08","0.01",""
"","151.15","","",""
"","151.15","","",""
"","200.3","","",""
"10.14","372.13","","","655"
"","28.47","","",""
"","311","","",""
"","455.7","","",""
"0.09","249.68","","","400"
"15","368.49","","",""
"0.1","481.87","","","349.1368"
"","436.41","0.45","0.7",""
"1.55","382.46","","","400"
"4.89","382.75","","",""
"0.16","548","0.17","0","200"
"","504.5","0.31","0.02",""
"","5.65","","",""
"","564.92","0.28","0.12",""
"0.41","352.65","","",""
"3.9","382.7","","","392.7789"
"","800","","","78.6421"
"","270.95","","","1800"
"","270.95","","","82919.99"
"","265.07","","",""
"","493.26","","","2030"
"2.74","329.6","0.49","0.03","1117.3065"
"","643","","","916.4841"
"","367","","","524"
"","346","","","175"
"","494.29","","","346.3895"
"","47.19","","",""
"","163.49","","",""
"","182.4","","","2300"
"","314.6","","","2705.8102"
"","","","","218.1053"
"2.49","330","0.94","0.8","370"
"","47.19","","",""
"","1520","","",""
"0.95","376.7","","","698.2736"
"","105.8","","","90"
"","481.6","","",""
"0.42","59.98","","","468.2105"
"","28.95","","","200"
"","19.62","","",""
"","151.15","","",""
"","35.67","","",""
"","84.42","","","305.4947"
"","105","","","1600"
"0.92","354.33","","",""
"","390.41","0.96","0.76","218.2105"
"","153.81","","",""
"5.56","442.92","0.92","0.38","349.1368"
"4.4","58.27","","",""
"","74.8","","",""
"","1325","","","523.8526"
"","15.14","","",""
"","","","","960.0631"
"2.74","271.96","","","15000"
"","1048","0.74","0.25",""
"","273.51","","","500"
"1.81","11.53","","","1221.9788"
"","59.98","","",""
"","36.56","","",""
"4.2","600","","",""
"0.31","160.72","","","1200"
"","535.17","0.11","0","900"
"","280.79","","","60"
"","493.67","","",""
"0.5","299.5","","",""
"","50.13","","","349.1368"
"","270.95","","","47569.889"
"0.4","560","","","436.421"
"0.26","499.12","0.2","0.11",""
"19.6","102.71","","","43.6421"
"","","","","741.9579"
"","270.95","","",""
"","","","","785.2789"
"4.1","521","1","0.65",""
"","700","","","130.9632"
"","347.09","","",""
"4.01","","","",""
"","11.89","","","654.6315"
"","470","","","305.2474"
"","379.15","","",""
"","11.9","","",""
"","","","","916.2421"
"","9.29","","","70568.3115"
"","495.18","","","1280"
"","308.73","","","2100"
"","14.35","","","349.1368"
"","48.01","","",""
"0.78","270.55","","","9992.0205"
"","44.41","","",""
"","496.48","","",""
"0.48","485.22","0.69","0.52","2793.0944"
"","2241.25","","","654.8158"
"","74.8","","","1304.6315"
"0.1","519","0.36","0",""
"4.96","379","","","349.1368"
"","221.85","","","300"
"","321.84","","","261.8526"
"","305.1","","","1000"
"3.43","87.04","","","800"
"","52.92","","",""
"1.28","347.08","","","43.6211"
"","53.32","","",""
"0.06","614.15","","","1273.2736"
"","","","","523.8526"
"","200.3","","",""
"","14.18","","",""
"","511.63","","","567.3473"
"0.18","511","0.31","0.29",""
"","361","","",""
"","2150","","",""
"","11.89","","","2400.3155"
"1.99","543.1","","",""
"8.51","439","0.35","0.75","530.957"
"","324.68","","",""
"0.08","497.48","0.2","0.14",""
"0.07","546.5","","",""
"0.25","","","","4860"
"","189.12","","",""
"","105","","","2000"
"0.41","1364.88","","","218.2105"
"","151.15","","",""
"","141.54","","",""
"0.03","366.27","","",""
"","","","","785.2789"
"","151.15","","","200"
"","82.16","","","872.842"
"","389.05","","","2800"
"0.3","479.63","","","174.5684"
"","425.71","","","174.5684"
"","389.05","","","600"
"","270.95","","","63000"
"","28.95","","","300"
"","270.95","","","67500"
"","","","",""
"","49.85","","",""
"","154.34","","",""
"1.2","322.75","","",""
"2.88","376","0.96","0.84","1178.3367"
"","500.28","","","1047.4104"
"","551","","",""
"0.88","0","","",""
"0.98","310.5","","","802.2789"
"15.23","302.38","","","1701.021"
"3.25","372.22","","","84"
"","151.15","","",""
"2.1","266.1","","","70000"
"","","","","349.0684"
"8","182.5","","","5237.052"
"","284.32","","","400"
"","28.95","","","500"
"","247.74","","","400"
"","14.18","","",""
"","502.48","","","174.5684"
"","498.9","","",""
"0.6","338.19","","",""
"","445.47","","","3200"
"","270.95","","",""
"","23.4","","","600"
"0.8","87.04","","","400"
"","494.7","","",""
"","52.92","","",""
"","495.56","","",""
"","92.92","","",""
"","443.98","","","0"
"0.71","327.04","","","567.1737"
"0.78","","","","916.2421"
"13.16","359.04","","","1001.8842"
"0.19","970","37.5","0.01",""
"16.11","445.2","1.01","0.01","2500"
"","2.27","","",""
"3.7","182.59","0.98","0.79",""
"","370.8","","",""
"0.12","297.88","","","200"
"","","","","261.9263"
"","338.19","","",""
"","105","","","700"
"","47.19","","","654.6315"
"","1520","","",""
"0.03","153.52","","",""
"","111.25","","","500"
"","296.25","","",""
"4.99","564.3","0.72","0.9",""
"0.28","53.32","","","600"
"","271.96","","",""
"0.86","58.27","","",""
"","230.69","","",""
"","350.28","","","100"
"","34.94","","","200"
"","470","","","654.8158"
"14.46","15","0.54","0.15","20580"
"","355.85","","",""
"","59.98","","",""
"","507.61","","",""
"0.2","470","","","393"
"","270.95","","",""
"","44.41","","",""
"3.29","421.84","","",""
"1.89","372.9","","","400"
"","355.85","","",""
"","296.25","","",""
"0.23","517","0.36","0.5","742.1101"
"","266.51","","",""
"","151.15","","",""
"","102.71","","",""
"8.16","360.4","","",""
"","271.96","","",""
"0.11","474.7","","","698.2736"
"3.1","183.1","","",""
"","105","","","3800"
"","154.34","","",""
"","101.91","","","800"
"","8.44","","",""
"","","","","610.9947"
"8.14","367","","","655"
"2.66","329.82","0.46","0.08","1282.4043"
"","250.5","","","1570.5578"
"","151.15","","",""
"","324.68","","",""
"","275.94","","",""
"","270.95","","","3720"
"4","448","0.47","0.79",""
"","1461.72","","",""
"","372.4","","","4200"
"0.6","51.22","","","130.9263"
"","55.38","","",""
"","24.94","","",""
"","314.6","","","349.1368"
"","151.15","","",""
"0.8","489.84","","",""
"1.54","375","","","305.4947"
"","","","","436.421"
"","98.81","","",""
"","2150","","","604.4947"
"3.67","11.89","","","785.5578"
"","635","","",""
"","350.28","","","70"
"","331.38","","","4364.21"
"","635","0.92","0.47",""
"0.91","583.3","1.45","0.97",""
"","326.15","","","567.3473"
"","471.84","","",""
"13.46","378.3","","","305.4947"
"","277.15","","","70"
"","77.68","","","470"
"","44.41","","",""
"","350.28","","",""
"","277.15","","","200"
"","496.97","","",""
"0.1","79.63","","",""
"0.29","1461.72","","","436.421"
"","308.73","","",""
"0","581.72","0.23","0",""
"","28.47","","",""
"","266.1","","","123000"
"5.54","367","","","393"
"","504.5","0.19","0",""
"","446.1","","","567.1737"
"0.04","453.11","","",""
"1.6","","","",""
"","52.92","","","610.9894"
"","507.61","","",""
"","49.85","","",""
"","274.72","","",""
"","47.19","","",""
"0.15","565.76","0.67","0.62","360"
"","448.5","0.3","0.49","580"
"1.96","517","0.32","0.65","1047.6848"
"0.03","352.65","","",""
"","101.91","","","850"
"0","558","","",""
"","431.5","","",""
"","270.95","","",""
"15","372.8","","","70"
"2.68","517","0.48","0.69","698.4566"
"","312.86","","",""
"","328.66","","","261.8526"
"","91.9","","","710"
"","347.09","","","400"
"4.37","270.95","","","100000"
"","315.55","","","829.1999"
"","445.15","","","523.8526"
"","445.15","","","567.1737"
"","271.96","","",""
"","11.53","","","1134.6946"
"","26.29","","","627.3158"
"","108.25","","",""
"","463.64","","",""
"0.07","497.02","0.21","0.1",""
"","600","","",""
"3.05","327.04","","","261.9263"
"","91.9","","","440"
"0.32","374.88","","","600"
"","55.38","","","741.9157"
"","502.88","","",""
"1.71","524","","0.48",""
"0.07","153.52","","",""
"","11.53","","","6502.6729"
"","2718","","","610.9947"
"0.43","828","0.58","0","90"
"","267.65","","","200"
"","493.77","","",""
"3.75","11.53","","","2269.3892"
"","312.86","","","872.842"
"0.28","381.38","","","500"
"1.21","330","0.51","0.51","450"
"","105","","","1600"
"","","","","305.2474"
"0.9","75.55","","","872.842"
"","","","","87.2921"
"5.8","180.49","","",""
"","267.65","","","100"
"","502.84","","","305.2474"
"","105","","","1100"
"0.07","254.5","","",""
"","132","","","698.2736"
"","493.2","","",""
"","460.65","","",""
"","","","","1700"
"","289.9","","","1060.503"
"","270","","","829.1"
"4.7","524.61","0.8","0.81",""
"","350.28","","","90"
"","378","","","305.4947"
"0.1","510","0.81","0.85","17000"
"","312.86","","",""
"0.08","497.21","0.33","0.16",""
"","151.15","","",""
"1.1","232.5","","","1483.8314"
"","463.45","","",""
"","13.96","","",""
"0.14","828","0.36","0","300"
"","284.32","","","300"
"","497.57","","",""
"","512.88","","","2000"
"","52.92","","","610.9894"
"","2.27","","",""
"6.17","375.6","","",""
"","507.61","","",""
"","98.81","","",""
"","365.41","","","742"
"","446.1","","","610.9947"
"","216.9","","","302.7474"
"0.35","570.09","0.58","0.03","400"
"","","","",""
"","","","",""
"","502","","","693.6368"
"","270.95","","","28367.365"
"0.56","372.12","","","600"
"","456.61","","",""
"0.31","383.83","","","500"
"","524.98","","","698.1368"
"","13.81","","",""
"10.02","367","","",""
"","456.96","","","1309.263"
"1","324.68","","",""
"","331.92","","",""
"10.9","370.61","","","305.4947"
"0.6","1647","0.46","0.38","698.2736"
"","","","",""
"2.24","11.53","","","1931.9473"
"","1730","","",""
"","358.74","","",""
"","270.95","","",""
"8.45","505","","",""
"","494.56","","",""
"0.57","573","","",""
"","312.86","","",""
"","313.6","","",""
"","137.64","","",""
"","493.2","","",""
"","1450","","","230.9263"
"","13.94","","",""
"","105","","","1200"
"","92.92","","","600"
"","97","","","790"
"","98.81","","",""
"","372.4","","",""
"","53.32","","",""
"","11.53","","","1003.7683"
"","68.02","","","886.421"
"","251.39","0.84","0",""
"","151.15","","",""
"","3.44","","",""
"7.99","372.13","","","393"
"","389.05","","","300"
"","84.42","","","523.7052"
"","47.19","","",""
"","451.11","0.39","0.07",""
"","55.38","","","349.1368"
"5.64","382.7","","","305.4947"
"","96.13","","","800"
"","151.15","","","100"
"0.6","1639","0.55","0.39","785.5578"
"","328","","","440.0316"
"","350.28","","",""
"","","","","0"
"1.9","560","","","392.7789"
"0.94","297","","","436.421"
"","267.65","","","4900"
"","350.27","","",""
"0.97","464","","","781.1"
"","6.56","","","300"
"0.51","58.27","","","100"
"","455.7","","",""
"","489.45","","","2180"
"","216.9","","",""
"","270.95","","","140091.141"
"","266.1","","","48000"
"1.6","519","0.42","0.73",""
"0","573.56","0.18","0.05",""
"","633.56","0.34","0.05","1700"
"4.37","385.2","0.61","0.78","230"
"","379.33","","",""
"","361","","",""
"","445.52","","","610.9947"
"13.58","368.49","","","1000"
"0.53","278.4","","",""
"","497.1","","",""
"","336.35","","",""
"2.54","112","","",""
"2.25","579.1","","",""
"","","","",""
"","2718","","","654.8158"
"","314.86","","","872.842"
"","229.64","","",""
"17.04","388.43","","","500"
"","98.81","","",""
"","105","","","500"
"","600","","",""
"","1325","","","567.1737"
"","643","","","829.1999"
"0.03","154.34","","","400"
"","391.26","","",""
"","562.5","","","1614.7577"
"","270.95","","","118000"
"5.6","183.1","","",""
"","","","",""
"1.6","1630","0.56","0.33","565.6905"
"0.21","870","","0.5",""
"1","354.33","","",""
"","105","","","1600"
"0.77","385","0.16","0.82",""
"","221.85","","",""
"0","600","","",""
"0.05","153.52","","",""
"","67.4","","",""
"","80.1","","","698.2736"
"","447.58","","","916.2421"
"","372.4","","",""
"","496.84","","",""
"7.08","","","",""
"","775","","","391.3895"
"","483.93","","",""
"","164.8","","",""
"0.12","353.16","","",""
"","471.84","","",""
"2.22","82.16","","","100"
"","284.05","","",""
"","155","","","261.9263"
"6.97","371.49","0.25","0.88",""
"","308.89","","","872.842"
"","1900","","",""
"","53.1","","","610.9894"
"4.26","308.37","","",""
"","507.61","","",""
"4.56","419.4","","","130.9263"
"1.9","266.1","","",""
"","","","","218.1053"
"","49.85","","",""
"0.15","","","",""
"","1024","","",""
"","301.5","","","610.9894"
"","640","0.22","0.18",""
"","31","","",""
"","151.15","","",""
"","400.95","","","190"
"","151.15","","",""
"","365.41","","",""
"","","","","174.7842"
"","493.2","","",""
"","92.39","","","1300"
"","60.55","","",""
"","53.1","","",""
"","12.57","","","960.1262"
"","300.1","","",""
"","111.25","","",""
"","463.64","","",""
"","216.9","","",""
"","277.15","","","200"
"","322.75","","",""
"","330.45","","","5340"
"","443.77","0.52","0.64",""
"","445.15","","","610.9947"
"","60.55","","",""
"0.51","1461.72","","","436.421"
"","307.19","","",""
"","11.72","","","6109.894"
"","11.89","","","2443.9576"
"","151.15","","",""
"13.11","122.95","","","207.6053"
"0.6","345.5","","",""
"","449.25","","",""
"2.93","369","","","261.9263"
"","438.6","0.43","0.37","210"
"","28.47","","","742.7789"
"0.1","9.29","","","136599.773"
"","59.75","","","523.7052"
"","47.19","","",""
"2.71","0","","",""
"4.7","183.87","","",""
"1.98","521","0.58","0.02",""
"","44.41","","",""
"1.1","340.77","","","2900"
"","284.05","","","500"
"","44.41","","",""
"","49.85","","",""
"0.73","464","","","465.0316"
"0.3","271.96","","","209.1053"
"0.65","520","0.32","0.79","1309.606"
"9.95","372.13","","","2140"
"","165.13","","",""
"","1470.25","","","511.8526"
"0.72","502.5","","","654.6135"
"","284.05","","",""
"","305.14","","","15000"
"","98.87","","",""
"1","336.35","","","15000"
"","588","0.11","0","230"
"1.13","","","",""
"","86.6","","","1860"
"","11.9","","",""
"1.3","519","0.47","0.67",""
"16.81","494.65","0.78","0.82",""
"0.91","557.1","","",""
"2.29","800","","",""
"","267.65","","","1100"
"","44.41","","",""
"","47.19","","",""
"","99.93","","",""
"","","","","654.8158"
"","151.15","","",""
"","153.52","","","200"
"","151.15","","","500"
"1.57","482.88","0.29","0.52","310"
"","11.53","","","4233.2837"
"0.33","360.4","","",""
"13.44","388.38","","",""
"1.56","367","","","436"
"0.77","540","0.93","0.01","138200"
"","284.32","","","200"
"","221.85","","","300"
"","105","","","1900"
"","2648.75","","","872.921"
"","28.27","","",""
"","159.39","","",""
"","270.95","","","120000"
"","47.19","","",""
"5.15","11.89","","","3273.1575"
"","361","","",""
"","61","","",""
"","2718","","","567.1737"
"","159.39","","",""
"","105","","","900"
"","575.39","0.22","0",""
"","581.5","0.12","0.02","600"
"5.41","382.7","","","349.1368"
"","13.96","","",""
"5.22","365.55","","","392.8895"
"","","","",""
"","234.51","","",""
"","389.05","","","300"
"","13.26","","",""
"0.38","645","0.48","0.31","850"
"","316.2","","","349.1368"
"1.46","386.51","","","300"
"","11.72","","","114778.723"
"0.73","633","0.84","0.06",""
"13.3","266.1","","","20000"
"","105","","","600"
"","90.31","","","500"
"","740","0.32","0","800"
"","13.96","","","872.842"
"","635","0.95","0.03","272"
"","15.14","","",""
"","","","","174.7842"
"","1461.72","","",""
"","47.19","","",""
"1.32","280.79","","","2300"
"","101.91","","","698.2736"
"","753.9","0.35","0",""
"","270.95","","",""
"","53.1","","",""
"2.07","830","0.5","0",""
"","271.96","","","100000"
"","","","",""
"","105","","","4000"
"","","","",""
"","547.53","","",""
"4.34","600","","",""
"3.69","441","0.68","0.8","530.453"
"","1461.72","","",""
"","385","","","261.8526"
"","308.55","","","400"
"","446.1","","","610.9947"
"1.34","","","","689.6368"
"","483.93","","",""
"","1520","","","500"
"","267.65","","","1500"
"0.1","52.92","","","436.421"
"4.1","184.3","","",""
"","408.69","0.85","0.77","7157.3044"
"","97","","","760"
"","151.15","","",""
"","156.65","","",""
"0.76","630.42","0.53","0.13",""
"4.87","","","",""
"","93.19","","","8100"
"","271.96","","","12000"
"0.08","1780","","",""
"14.1","524","0.33","1",""
"4.14","356.59","","","218.1053"
"","346.79","","","324.5684"
"","483.48","","","1221.9788"
"0.08","252.06","","",""
"1.89","502.5","","","916.4588"
"","151.15","","","1100"
"0","513","0.28","0",""
"","105","","","2000"
"","77.68","","","523.7052"
"","200.3","","",""
"","514.49","","",""
"","287.76","","",""
"","194.29","","",""
"","309","","","7600"
"0.42","341.31","","","70131.8905"
"0.1","503","0.4","0.29","600"
"0.06","800","0.6","0.03",""
"0.75","58.27","","",""
"0.13","153.52","","",""
"","214.65","","","174.5684"
"","2460","","",""
"0.2","","","",""
"","252.17","","",""
"","93.95","","","230.9263"
"","1780","","",""
"","11.53","","","2182.105"
"","463.45","","",""
"","","","","523.8526"
"","44.41","","",""
"","285","","",""
"1.01","381.07","","",""
"0.9","","","",""
"","11.53","","","567.3473"
"0.16","548","0.48","0.02","400"
"1.24","354.33","","",""
"","310.7","","","1200.1578"
"","425.64","","","300"
"","11.53","","","1352.9051"
"","86.3","","",""
"","47.19","","",""
"","389.05","","","700"
"0.43","153.52","","",""
"5.1","1396.77","0.74","0.36",""
"","270.95","","","28900"
"1.68","632.37","0.32","0.21","400"
"0.21","826","0.31","0.04","300"
"","1667.7","0.4","0.02","1280"
"","28.27","","",""
"1.97","87.04","","","400"
"3.83","302.86","","","785.2789"
"","97.2","","","970"
"","58.79","","",""
"0.5","364.63","","",""
"","490","","","653.8158"
"","221.85","","","1613.7368"
"3.26","381.08","","","400"
"0.7","264.41","","","81697.047"
"","151.15","","","200"
"","312.86","","",""
"","38.63","","","500"
"3.34","317.95","","","174.7842"
"","13.81","","",""
"","156.65","","",""
"","1325","","","567.1737"
"","58.27","","",""
"4.36","47.19","","",""
"","151.15","","","400"
"1.65","270.95","","","10400"
"0.5","635.6","1.01","0.82",""
"","","","","523.8526"
"","11.72","","","5600"
"","112.75","","","872.842"
"","70.49","","","872.842"
"1.65","521","0.44","0.01",""
"","788","0.19","0.12",""
"","271.96","","",""
"","481.6","","",""
"0.93","614.15","","","620.9579"
"5.39","375.6","","","87.2921"
"","11.89","","","1832.9682"
"","59.43","","","698.2736"
"","2009.5","","","2564.7577"
"","1461.72","","",""
"","1512.5","","",""
"","","","","850"
"","1461.72","","",""
"1.19","99.93","","","1200"
"","","","","218.1053"
"","2250","","",""
"1.4","316.9","","",""
"","","","","436.2105"
"","49.85","","",""
"0.24","659","0.14","0.02",""
"","470","","","1351.4526"
"","355.85","","",""
"0.1","127.64","","",""
"0.02","600","","",""
"","13.96","","",""
"0.27","419","0.3","0.19","320"
"","447.15","","",""
"1.88","381","","","610.9894"
"","105","","","700"
"","14.35","","",""
"","308.37","","",""
"9.03","800","","","520"
"","28.95","","",""
"3.2","183.1","","",""
"","151.15","","","300"
"","252.05","0.82","0","300"
"","97","","","700"
"","750","0.67","0.19","900"
"","","","","218.1053"
"","7.18","","","170"
"0.04","221.85","","",""
"1.2","336.35","","",""
"","2009.5","","","1127.3158"
"15.89","327.04","","","14422.7676"
"","3.96","","",""
"","229.13","","","70"
"","52.92","","","1091.0525"
"0.2","348.5","","","436.421"
"","98.81","","",""
"2.02","346.25","","",""
"","476.74","","","218.2105"
"","219.15","","","700"
"1.23","334","","","84098.3267"
"","69.07","","","800"
"","41.5","","","300"
"","105","","","1300"
"","600","","",""
"","605.78","","",""
"","90.1","","",""
"","40.85","","",""
"","321.88","","","392.7789"
"","41.5","","","1900"
"1.9","185.64","","",""
"","1046.8","0.49","0.01",""
"1.42","5.97","","","1571.1156"
"","3000","","","174.7842"
"","277.15","","",""
"","44.41","","",""
"","292.01","","",""
"","477.7","","","1310"
"","270.95","","",""
"","11.53","","","1047.4104"
"3.58","87.04","","","400"
"","270.95","","","1300"
"","44.41","","",""
"","67.4","","","100"
"","2150","","","691.6368"
"","327.04","","",""
"0.16","497.84","0.26","0.35",""
"","502","","","865.921"
"0.27","153.52","","","300"
"5.77","47.19","","",""
"","290.45","","",""
"0.82","75.65","","",""
"","1461.72","","",""
"","280.79","","",""
"","446.4","","",""
"","","","","698.1368"
"","271.96","","",""
"","297.75","","","300"
"","287.76","","",""
"","44.41","","","1400"
"","39.52","","",""
"","105","","","600"
"","13.96","","","436.421"
"","35.85","","",""
"5.18","360.4","","",""
"8.1","524","0.93","0.52",""
"","338.19","","","610.9894"
"","1300","","",""
"","1325","","","392.8895"
"","116.3","","",""
"","350.28","","","700"
"","506.3","","",""
"","","","","1132.3473"
"","751","0.26","0.12",""
"","98.81","","",""
"","501.85","","","1003.7683"
"","443","","",""
"1.46","510.36","0.88","0.89",""
"","393.6","","",""
"","446.1","","","523.8526"
"","640","","","719.1368"
"","347.09","","",""
"","367","","","393"
"","145","","",""
"","355.85","","",""
"","155","","","872.921"
"","517","0.39","0.63","742.1101"
"","446","","",""
"","98.81","","",""
"","332.29","","","15000"
"","396.56","","","99"
"","507.61","","",""
"","628.59","0.45","0.05",""
"2.32","380.76","","","400"
"1.11","153.52","","","518.2105"
"","114.88","","",""
"","11.53","","","1745.684"
"","87.04","","",""
"","151.15","","",""
"0.34","381.78","","","500"
"0.74","122.95","","","403.3895"
"","2241.25","","","174.7842"
"","193.99","","","200"
"","502","","","177.2842"
"","47.19","","","916.4841"
"","24.94","","",""
"","91.9","","","720"
"","270.95","","",""
"0.09","657","","","513.085"
"2.59","","","",""
"","28.47","","",""
"","24.27","","",""
"","0.66","","","8000"
"","350.85","","","174.5684"
"","182.87","0.76","0.91","549.4091"
"0.19","447.23","","","3054.947"
"","11.53","","","1221.9788"
"","151.15","","","300"
"3.22","388","0.97","0.7","436.421"
"","310.7","","","1003.7683"
"","44.41","","",""
"","221.85","","","490.0316"
"","1025","","","523.7052"
"","37.61","","","480.0631"
"0.16","547","","",""
"","355.85","","",""
"","224.78","","",""
"","270.95","","","92000"
"","477.77","0.54","0.28","261.8526"
"","116.46","","","800"
"2.3","76.71","","",""
"0.24","94","","","218"
"3.77","329.84","0.8","0.74","537.9598"
"","30.09","","","872.842"
"","457.09","","",""
"","","","","1132.3473"
"","105","","","800"
"","322.97","","",""
"","634.66","","",""
"","395.91","1.11","0.71","436.421"
"","322.97","","",""
"1.56","497.89","0.37","0.64",""
"","18.26","","","500"
"","290.45","","","480.0631"
"","1520","","","396.3895"
"1","270.75","","",""
"1.23","517","0.1","0.01",""
"","151.15","","",""
"","18.26","","","7026.3781"
"0.3","","","",""
"1.02","75.65","","",""
"","5.46","","",""
"","273.51","","","100"
"","517","0.16","0.09","785.7636"
"","270.95","","","76559.6795"
"","","","",""
"2.35","353.16","","",""
"","277.15","","","60"
"","640","0.2","0","811"
"","270.95","","","55400"
"","116.46","","","300"
"","41.5","","","480.0631"
"","1470","","","523.8526"
"","151.15","","",""
"0.11","497.29","0.16","0.18",""
"0.7","545","","",""
"0.2","379.54","","","700"
"","49.85","","",""
"","47.19","","",""
"0.34","385","0.48","0.85",""
"4","379.55","1.03","0.35","560"
"","12.07","","",""
"","97.76","","",""
"","308.73","","","400"
"","341.73","","","87.2842"
"","67","","",""
"1.06","581","","",""
"","47.19","","",""
"3.84","387","","","261.8526"
"","151.15","","","200"
"","154.34","","",""
"","153.52","","","418.2105"
"","332.29","","","20000"
"0.5","324.68","","",""
"","602.02","","",""
"","5.46","","",""
"","494.65","","","4100"
"","740","0.07","0","600"
"","","","",""
"","280.79","","","280.9263"
"","44.41","","",""
"","408.93","0.85","0.79","130.9263"
"","105.8","","","770"
"","451.88","","",""
"2.53","346.74","","","87.2921"
"","44.41","","",""
"","458.4","","",""
"","1512.5","","",""
"","74.8","","","374.5684"
"","273.18","","",""
"","151.15","","",""
"","66.84","","",""
"","447.58","","","785.2789"
"","77.68","","","1110"
"","1461.72","","",""
"1.35","302.14","","","741.9579"
"","270.95","","","3100"
"2.53","382","0.19","0.79",""
"","270.95","","","8600"
"","","","",""
"","527.39","","","490.0316"
"","84.42","","",""
"","359","","",""
"","568","0.46","0.2",""
"","336.35","","",""
"","483","0.18","0.13","470"
"","327.04","","","916.4841"
"","15.45","","","45000"
"","80.64","","","1300"
"18.5","360.4","","",""
"","84.42","","","523.7052"
"0.58","1461.72","","",""
"","60.55","","",""
"","12.07","","",""
"","265.07","","",""
"2.86","360.4","","",""
"","395.09","","",""
"4.6","1391.42","0.61","0.99",""
"","517","0.37","0.62",""
"","264.41","","","30000"
"0.04","425.64","","",""
"","","","",""
"8","180.76","","",""
"","333.54","","","10680"
"","59.98","","",""
"","154.34","","","209.1053"
"","9.35","","","130.9632"
"","53.1","","",""
"0.18","800","","",""
"","59.98","","",""
"9","552.7","","",""
"","","","","829.1"
"","79.29","","",""
"0.4","60.55","","","261.8526"
"0.15","624.3","","",""
"","","","","174.7842"
"0.3","350.27","","","174.5684"
"","68.8","","",""
"","501.63","","",""
"","84.42","","","436.421"
"","308.73","","","500"
"","194.29","","",""
"3.93","353.16","","",""
"","376.06","","",""
"","270.95","","","474.5684"
"","270.95","","","120000"
"","","","","2227.8736"
"2.56","18.26","","","1396.5472"
"","300.34","","","900"
"","270.95","","",""
"","18.24","","",""
"","233.25","","",""
"","517","0.29","0.73","873.0707"
"0.1","52.92","","","523.7052"
"","44.41","","",""
"0.07","496.89","0.28","0.11",""
"","18.26","","","3491.368"
"0.31","","","",""
"","104.72","","",""
"","273.18","","","5000"
"0.25","372.16","","","800"
"19","365.41","","","349.1368"
"","44.41","","",""
"0.1","530","0.26","0.02",""
"","350.28","","",""
"","484.12","","","1265.6209"
"0.21","770","0.11","0.19",""
"16.47","308.37","","",""
"","710","","","261.9263"
"","78.25","","","600"
"","62.98","","","300"
"","507.61","","",""
"","13.96","","",""
"","231.38","","",""
"","53.1","","",""
"","446.1","","","654.8158"
"","","","","114000"
"","15.14","","",""
"","59.98","","",""
"","270.95","","","20900"
"0.69","297","","","305.4947"
"","45.44","","",""
"","51.22","","","1091.0525"
"1.34","353.16","","",""
"0.97","356.59","","","87.2921"
"1.5","11.72","","",""
"","","","","480.0316"
"","270.95","","","9691.0942"
"","47.19","","","296.3895"
"0.01","542","0.12","0","3800"
"0.5","355.2","","",""
"1","496.91","0.27","0.33",""
"0.1","351.43","","",""
"","151.15","","",""
"","1855","","","360"
"","504.5","0.41","0",""
"","390.15","","",""
"","14.35","","",""
"","407.41","","","480"
"","284.05","","","200"
"0.1","334.59","","","3927.789"
"0.27","535","0.24","0.39","400"
"","44.41","","","1000"
"","635","","",""
"","313.45","","","916.4841"
"","53.1","","",""
"","635","","",""
"0.11","540.32","","",""
"","409.6","","",""
"","350.28","","","3300"
"","308.73","","",""
"","1450","","",""
"","160.72","","",""
"15.6","47.19","","",""
"","151.15","","","500"
"","44.41","","","850"
"0.04","330.57","","",""
"","","","","2610"
"","77.68","","","2410"
"0.44","270.55","","","9992.0205"
"","","","",""
"","321.1","","","261.8526"
"0.12","360.4","","",""
"","15.14","","","1300"
"","11.9","","",""
"","277.15","","","300"
"","76.15","","","500"
"","221.85","","","500"
"","200","","","741.9579"
"","78.25","","",""
"0.32","381.76","","","500"
"","","","",""
"","345.62","","",""
"0.07","529.35","","",""
"","","","","654.8158"
"","","","","741.9157"
"3.85","510.73","0.71","0.74",""
"","278.95","","","698.1368"
"1.92","521","0.53","0.04",""
"","60.55","","",""
"0.09","517","0.14","0.06",""
"","270.95","","","18200"
"","471.84","","",""
"","1730","","",""
"","74.8","","","741.9157"
"","44.41","","",""
"","470.2","","","2443.9576"
"","271.27","","","184609.1495"
